Country,Region/State,"Zip/Postal Code","Weight (and above)","Shipping Price"
SYC,*,*,49000.0000,43116.0000
SYC,*,*,50000.0000,43968.0000
SYR,*,*,500.0000,1168.0000
SYR,*,*,1000.0000,1168.0000
SYR,*,*,1500.0000,1443.0000
SYR,*,*,2000.0000,1649.0000
SYR,*,*,2500.0000,1924.0000
SYR,*,*,3000.0000,2130.0000
SYR,*,*,3500.0000,2405.0000
SYR,*,*,4000.0000,2611.0000
SYR,*,*,4500.0000,2885.0000
SYR,*,*,5000.0000,3092.0000
SYR,*,*,5500.0000,3366.0000
SYR,*,*,6000.0000,3641.0000
SYR,*,*,6500.0000,3916.0000
SYR,*,*,7000.0000,4191.0000
SYR,*,*,7500.0000,4397.0000
SYR,*,*,8000.0000,4672.0000
SYR,*,*,8500.0000,4946.0000
SYR,*,*,9000.0000,5221.0000
SYR,*,*,9500.0000,5496.0000
SYR,*,*,10000.0000,5771.0000
SYR,*,*,11000.0000,6389.0000
SYR,*,*,12000.0000,7007.0000
SYR,*,*,13000.0000,7626.0000
SYR,*,*,14000.0000,8244.0000
SYR,*,*,15000.0000,8862.0000
SYR,*,*,16000.0000,9419.0000
SYR,*,*,17000.0000,9975.0000
SYR,*,*,18000.0000,10532.0000
SYR,*,*,19000.0000,11088.0000
SYR,*,*,20000.0000,11645.0000
SYR,*,*,21000.0000,12201.0000
SYR,*,*,22000.0000,12758.0000
SYR,*,*,23000.0000,13314.0000
SYR,*,*,24000.0000,13871.0000
SYR,*,*,25000.0000,14427.0000
SYR,*,*,26000.0000,14970.0000
SYR,*,*,27000.0000,15512.0000
SYR,*,*,28000.0000,16055.0000
SYR,*,*,29000.0000,16598.0000
SYR,*,*,30000.0000,17141.0000
SYR,*,*,31000.0000,17683.0000
SYR,*,*,32000.0000,18226.0000
SYR,*,*,33000.0000,18769.0000
SYR,*,*,34000.0000,19312.0000
SYR,*,*,35000.0000,19854.0000
SYR,*,*,36000.0000,20397.0000
SYR,*,*,37000.0000,20940.0000
SYR,*,*,38000.0000,21482.0000
SYR,*,*,39000.0000,22025.0000
SYR,*,*,40000.0000,22568.0000
SYR,*,*,41000.0000,23111.0000
SYR,*,*,42000.0000,23653.0000
SYR,*,*,43000.0000,24196.0000
SYR,*,*,44000.0000,24739.0000
SYR,*,*,45000.0000,25282.0000
SYR,*,*,46000.0000,25824.0000
SYR,*,*,47000.0000,26367.0000
SYR,*,*,48000.0000,26910.0000
SYR,*,*,49000.0000,27453.0000
SYR,*,*,50000.0000,27995.0000
THA,*,*,500.0000,889.0000
THA,*,*,1000.0000,889.0000
THA,*,*,1500.0000,1026.0000
THA,*,*,2000.0000,1231.0000
THA,*,*,2500.0000,1368.0000
THA,*,*,3000.0000,1505.0000
THA,*,*,3500.0000,1710.0000
THA,*,*,4000.0000,2189.0000
THA,*,*,4500.0000,2668.0000
THA,*,*,5000.0000,3092.0000
THA,*,*,5500.0000,3283.0000
THA,*,*,6000.0000,3352.0000
THA,*,*,6500.0000,3488.0000
THA,*,*,7000.0000,3557.0000
THA,*,*,7500.0000,3625.0000
THA,*,*,8000.0000,3762.0000
THA,*,*,8500.0000,3830.0000
THA,*,*,9000.0000,3899.0000
THA,*,*,9500.0000,3967.0000
THA,*,*,10000.0000,4104.0000
THA,*,*,11000.0000,4514.0000
THA,*,*,12000.0000,4925.0000
THA,*,*,13000.0000,5335.0000
THA,*,*,14000.0000,5746.0000
THA,*,*,15000.0000,6156.0000
THA,*,*,16000.0000,6553.0000
THA,*,*,17000.0000,6949.0000
THA,*,*,18000.0000,7346.0000
THA,*,*,19000.0000,7743.0000
THA,*,*,20000.0000,8140.0000
THA,*,*,21000.0000,8536.0000
THA,*,*,22000.0000,8933.0000
THA,*,*,23000.0000,9330.0000
THA,*,*,24000.0000,9726.0000
THA,*,*,25000.0000,10123.0000
THA,*,*,26000.0000,10506.0000
THA,*,*,27000.0000,10889.0000
THA,*,*,28000.0000,11272.0000
THA,*,*,29000.0000,11655.0000
THA,*,*,30000.0000,12038.0000
THA,*,*,31000.0000,12421.0000
THA,*,*,32000.0000,12804.0000
THA,*,*,33000.0000,13188.0000
THA,*,*,34000.0000,13571.0000
THA,*,*,35000.0000,13954.0000
THA,*,*,36000.0000,14337.0000
THA,*,*,37000.0000,14720.0000
THA,*,*,38000.0000,15103.0000
THA,*,*,39000.0000,15486.0000
THA,*,*,40000.0000,15869.0000
THA,*,*,41000.0000,16252.0000
THA,*,*,42000.0000,16635.0000
THA,*,*,43000.0000,17018.0000
THA,*,*,44000.0000,17401.0000
THA,*,*,45000.0000,17784.0000
THA,*,*,46000.0000,18167.0000
THA,*,*,47000.0000,18550.0000
THA,*,*,48000.0000,18933.0000
THA,*,*,49000.0000,19316.0000
THA,*,*,50000.0000,19699.0000
TTO,*,*,500.0000,1992.0000
TTO,*,*,1000.0000,1992.0000
TTO,*,*,1500.0000,2542.0000
TTO,*,*,2000.0000,3023.0000
TTO,*,*,2500.0000,3504.0000
TTO,*,*,3000.0000,3985.0000
TTO,*,*,3500.0000,4534.0000
TTO,*,*,4000.0000,5015.0000
TTO,*,*,4500.0000,5496.0000
TTO,*,*,5000.0000,6046.0000
TTO,*,*,5500.0000,6527.0000
TTO,*,*,6000.0000,7007.0000
TTO,*,*,6500.0000,7557.0000
TTO,*,*,7000.0000,8038.0000
TTO,*,*,7500.0000,8519.0000
TTO,*,*,8000.0000,9068.0000
TTO,*,*,8500.0000,9549.0000
TTO,*,*,9000.0000,10030.0000
TTO,*,*,9500.0000,10580.0000
TTO,*,*,10000.0000,11061.0000
TTO,*,*,11000.0000,12229.0000
TTO,*,*,12000.0000,13397.0000
TTO,*,*,13000.0000,14564.0000
TTO,*,*,14000.0000,15732.0000
TTO,*,*,15000.0000,16900.0000
TTO,*,*,16000.0000,17972.0000
TTO,*,*,17000.0000,19044.0000
TTO,*,*,18000.0000,20115.0000
TTO,*,*,19000.0000,21187.0000
TTO,*,*,20000.0000,22259.0000
TTO,*,*,21000.0000,23331.0000
TTO,*,*,22000.0000,24402.0000
TTO,*,*,23000.0000,25474.0000
TTO,*,*,24000.0000,26546.0000
TTO,*,*,25000.0000,27617.0000
TTO,*,*,26000.0000,28648.0000
TTO,*,*,27000.0000,29678.0000
TTO,*,*,28000.0000,30709.0000
TTO,*,*,29000.0000,31739.0000
TTO,*,*,30000.0000,32770.0000
TTO,*,*,31000.0000,33800.0000
TTO,*,*,32000.0000,34831.0000
TTO,*,*,33000.0000,35861.0000
TTO,*,*,34000.0000,36892.0000
TTO,*,*,35000.0000,37922.0000
TTO,*,*,36000.0000,38953.0000
TTO,*,*,37000.0000,39983.0000
TTO,*,*,38000.0000,41014.0000
TTO,*,*,39000.0000,42044.0000
TTO,*,*,40000.0000,43075.0000
TTO,*,*,41000.0000,44105.0000
TTO,*,*,42000.0000,45136.0000
TTO,*,*,43000.0000,46166.0000
TTO,*,*,44000.0000,47197.0000
TTO,*,*,45000.0000,48227.0000
TTO,*,*,46000.0000,49258.0000
TTO,*,*,47000.0000,50288.0000
TTO,*,*,48000.0000,51319.0000
TTO,*,*,49000.0000,52349.0000
TTO,*,*,50000.0000,53380.0000
TUN,*,*,500.0000,1992.0000
TUN,*,*,1000.0000,1992.0000
TUN,*,*,1500.0000,2542.0000
TUN,*,*,2000.0000,3023.0000
TUN,*,*,2500.0000,3504.0000
TUN,*,*,3000.0000,3985.0000
TUN,*,*,3500.0000,4534.0000
TUN,*,*,4000.0000,5015.0000
TUN,*,*,4500.0000,5496.0000
TUN,*,*,5000.0000,6046.0000
TUN,*,*,5500.0000,6527.0000
TUN,*,*,6000.0000,7007.0000
TUN,*,*,6500.0000,7557.0000
TUN,*,*,7000.0000,8038.0000
TUN,*,*,7500.0000,8519.0000
TUN,*,*,8000.0000,9068.0000
TUN,*,*,8500.0000,9549.0000
TUN,*,*,9000.0000,10030.0000
TUN,*,*,9500.0000,10580.0000
TUN,*,*,10000.0000,11061.0000
TUN,*,*,11000.0000,12229.0000
TUN,*,*,12000.0000,13397.0000
TUN,*,*,13000.0000,14564.0000
TUN,*,*,14000.0000,15732.0000
TUN,*,*,15000.0000,16900.0000
TUN,*,*,16000.0000,17972.0000
TUN,*,*,17000.0000,19044.0000
TUN,*,*,18000.0000,20115.0000
TUN,*,*,19000.0000,21187.0000
TUN,*,*,20000.0000,22259.0000
TUN,*,*,21000.0000,23331.0000
TUN,*,*,22000.0000,24402.0000
TUN,*,*,23000.0000,25474.0000
TUN,*,*,24000.0000,26546.0000
TUN,*,*,25000.0000,27617.0000
TUN,*,*,26000.0000,28648.0000
TUN,*,*,27000.0000,29678.0000
TUN,*,*,28000.0000,30709.0000
TUN,*,*,29000.0000,31739.0000
TUN,*,*,30000.0000,32770.0000
TUN,*,*,31000.0000,33800.0000
TUN,*,*,32000.0000,34831.0000
TUN,*,*,33000.0000,35861.0000
TUN,*,*,34000.0000,36892.0000
TUN,*,*,35000.0000,37922.0000
TUN,*,*,36000.0000,38953.0000
TUN,*,*,37000.0000,39983.0000
TUN,*,*,38000.0000,41014.0000
TUN,*,*,39000.0000,42044.0000
TUN,*,*,40000.0000,43075.0000
TUN,*,*,41000.0000,44105.0000
TUN,*,*,42000.0000,45136.0000
TUN,*,*,43000.0000,46166.0000
TUN,*,*,44000.0000,47197.0000
TUN,*,*,45000.0000,48227.0000
TUN,*,*,46000.0000,49258.0000
TUN,*,*,47000.0000,50288.0000
TUN,*,*,48000.0000,51319.0000
TUN,*,*,49000.0000,52349.0000
TUN,*,*,50000.0000,53380.0000
TUR,*,*,500.0000,1168.0000
TUR,*,*,1000.0000,1168.0000
TUR,*,*,1500.0000,1443.0000
TUR,*,*,2000.0000,1649.0000
TUR,*,*,2500.0000,1924.0000
TUR,*,*,3000.0000,2130.0000
TUR,*,*,3500.0000,2405.0000
TUR,*,*,4000.0000,2611.0000
TUR,*,*,4500.0000,2885.0000
TUR,*,*,5000.0000,3092.0000
TUR,*,*,5500.0000,3366.0000
TUR,*,*,6000.0000,3641.0000
TUR,*,*,6500.0000,3916.0000
TUR,*,*,7000.0000,4191.0000
TUR,*,*,7500.0000,4397.0000
TUR,*,*,8000.0000,4672.0000
TUR,*,*,8500.0000,4946.0000
TUR,*,*,9000.0000,5221.0000
TUR,*,*,9500.0000,5496.0000
TUR,*,*,10000.0000,5771.0000
TUR,*,*,11000.0000,6389.0000
TUR,*,*,12000.0000,7007.0000
TUR,*,*,13000.0000,7626.0000
TUR,*,*,14000.0000,8244.0000
TUR,*,*,15000.0000,8862.0000
TUR,*,*,16000.0000,9419.0000
TUR,*,*,17000.0000,9975.0000
TUR,*,*,18000.0000,10532.0000
TUR,*,*,19000.0000,11088.0000
TUR,*,*,20000.0000,11645.0000
TUR,*,*,21000.0000,12201.0000
TUR,*,*,22000.0000,12758.0000
TUR,*,*,23000.0000,13314.0000
TUR,*,*,24000.0000,13871.0000
TUR,*,*,25000.0000,14427.0000
TUR,*,*,26000.0000,14970.0000
TUR,*,*,27000.0000,15512.0000
TUR,*,*,28000.0000,16055.0000
TUR,*,*,29000.0000,16598.0000
TUR,*,*,30000.0000,17141.0000
TUR,*,*,31000.0000,17683.0000
TUR,*,*,32000.0000,18226.0000
TUR,*,*,33000.0000,18769.0000
TUR,*,*,34000.0000,19312.0000
TUR,*,*,35000.0000,19854.0000
TUR,*,*,36000.0000,20397.0000
TUR,*,*,37000.0000,20940.0000
TUR,*,*,38000.0000,21482.0000
TUR,*,*,39000.0000,22025.0000
TUR,*,*,40000.0000,22568.0000
TUR,*,*,41000.0000,23111.0000
TUR,*,*,42000.0000,23653.0000
TUR,*,*,43000.0000,24196.0000
TUR,*,*,44000.0000,24739.0000
TUR,*,*,45000.0000,25282.0000
TUR,*,*,46000.0000,25824.0000
TUR,*,*,47000.0000,26367.0000
TUR,*,*,48000.0000,26910.0000
TUR,*,*,49000.0000,27453.0000
TUR,*,*,50000.0000,27995.0000
TWN,*,*,500.0000,889.0000
TWN,*,*,1000.0000,889.0000
TWN,*,*,1500.0000,1026.0000
TWN,*,*,2000.0000,1231.0000
TWN,*,*,2500.0000,1368.0000
TWN,*,*,3000.0000,1505.0000
TWN,*,*,3500.0000,1710.0000
TWN,*,*,4000.0000,2189.0000
TWN,*,*,4500.0000,2668.0000
TWN,*,*,5000.0000,3092.0000
TWN,*,*,5500.0000,3283.0000
TWN,*,*,6000.0000,3352.0000
TWN,*,*,6500.0000,3488.0000
TWN,*,*,7000.0000,3557.0000
TWN,*,*,7500.0000,3625.0000
TWN,*,*,8000.0000,3762.0000
TWN,*,*,8500.0000,3830.0000
TWN,*,*,9000.0000,3899.0000
TWN,*,*,9500.0000,3967.0000
TWN,*,*,10000.0000,4104.0000
TWN,*,*,11000.0000,4514.0000
TWN,*,*,12000.0000,4925.0000
TWN,*,*,13000.0000,5335.0000
TWN,*,*,14000.0000,5746.0000
TWN,*,*,15000.0000,6156.0000
TWN,*,*,16000.0000,6553.0000
TWN,*,*,17000.0000,6949.0000
TWN,*,*,18000.0000,7346.0000
TWN,*,*,19000.0000,7743.0000
TWN,*,*,20000.0000,8140.0000
TWN,*,*,21000.0000,8536.0000
TWN,*,*,22000.0000,8933.0000
TWN,*,*,23000.0000,9330.0000
TWN,*,*,24000.0000,9726.0000
TWN,*,*,25000.0000,10123.0000
TWN,*,*,26000.0000,10506.0000
TWN,*,*,27000.0000,10889.0000
TWN,*,*,28000.0000,11272.0000
TWN,*,*,29000.0000,11655.0000
TWN,*,*,30000.0000,12038.0000
TWN,*,*,31000.0000,12421.0000
TWN,*,*,32000.0000,12804.0000
TWN,*,*,33000.0000,13188.0000
TWN,*,*,34000.0000,13571.0000
TWN,*,*,35000.0000,13954.0000
TWN,*,*,36000.0000,14337.0000
TWN,*,*,37000.0000,14720.0000
TWN,*,*,38000.0000,15103.0000
TWN,*,*,39000.0000,15486.0000
TWN,*,*,40000.0000,15869.0000
TWN,*,*,41000.0000,16252.0000
TWN,*,*,42000.0000,16635.0000
TWN,*,*,43000.0000,17018.0000
TWN,*,*,44000.0000,17401.0000
TWN,*,*,45000.0000,17784.0000
TWN,*,*,46000.0000,18167.0000
TWN,*,*,47000.0000,18550.0000
TWN,*,*,48000.0000,18933.0000
TWN,*,*,49000.0000,19316.0000
TWN,*,*,50000.0000,19699.0000
UKR,*,*,500.0000,1992.0000
UKR,*,*,1000.0000,1992.0000
UKR,*,*,1500.0000,2267.0000
UKR,*,*,2000.0000,2611.0000
UKR,*,*,2500.0000,2954.0000
UKR,*,*,3000.0000,3366.0000
UKR,*,*,3500.0000,3710.0000
UKR,*,*,4000.0000,4122.0000
UKR,*,*,4500.0000,4534.0000
UKR,*,*,5000.0000,4946.0000
UKR,*,*,5500.0000,5359.0000
UKR,*,*,6000.0000,5771.0000
UKR,*,*,6500.0000,6183.0000
UKR,*,*,7000.0000,6595.0000
UKR,*,*,7500.0000,7007.0000
UKR,*,*,8000.0000,7420.0000
UKR,*,*,8500.0000,7832.0000
UKR,*,*,9000.0000,8244.0000
UKR,*,*,9500.0000,8656.0000
UKR,*,*,10000.0000,9068.0000
UKR,*,*,11000.0000,10030.0000
UKR,*,*,12000.0000,10992.0000
UKR,*,*,13000.0000,11954.0000
UKR,*,*,14000.0000,12916.0000
UKR,*,*,15000.0000,13877.0000
UKR,*,*,16000.0000,14757.0000
UKR,*,*,17000.0000,15636.0000
UKR,*,*,18000.0000,16515.0000
UKR,*,*,19000.0000,17395.0000
UKR,*,*,20000.0000,18274.0000
UKR,*,*,21000.0000,19154.0000
UKR,*,*,22000.0000,20033.0000
UKR,*,*,23000.0000,20912.0000
UKR,*,*,24000.0000,21792.0000
UKR,*,*,25000.0000,22671.0000
UKR,*,*,26000.0000,23523.0000
UKR,*,*,27000.0000,24375.0000
UKR,*,*,28000.0000,25227.0000
UKR,*,*,29000.0000,26079.0000
UKR,*,*,30000.0000,26930.0000
UKR,*,*,31000.0000,27782.0000
UKR,*,*,32000.0000,28634.0000
UKR,*,*,33000.0000,29486.0000
UKR,*,*,34000.0000,30338.0000
UKR,*,*,35000.0000,31190.0000
UKR,*,*,36000.0000,32042.0000
UKR,*,*,37000.0000,32894.0000
UKR,*,*,38000.0000,33745.0000
UKR,*,*,39000.0000,34597.0000
UKR,*,*,40000.0000,35449.0000
UKR,*,*,41000.0000,36301.0000
UKR,*,*,42000.0000,37153.0000
UKR,*,*,43000.0000,38005.0000
UKR,*,*,44000.0000,38857.0000
UKR,*,*,45000.0000,39709.0000
UKR,*,*,46000.0000,40560.0000
UKR,*,*,47000.0000,41412.0000
UKR,*,*,48000.0000,42264.0000
UKR,*,*,49000.0000,43116.0000
UKR,*,*,50000.0000,43968.0000
URY,*,*,500.0000,1992.0000
URY,*,*,1000.0000,1992.0000
URY,*,*,1500.0000,2542.0000
URY,*,*,2000.0000,3023.0000
URY,*,*,2500.0000,3504.0000
URY,*,*,3000.0000,3985.0000
URY,*,*,3500.0000,4534.0000
URY,*,*,4000.0000,5015.0000
URY,*,*,4500.0000,5496.0000
URY,*,*,5000.0000,6046.0000
URY,*,*,5500.0000,6527.0000
URY,*,*,6000.0000,7007.0000
URY,*,*,6500.0000,7557.0000
URY,*,*,7000.0000,8038.0000
URY,*,*,7500.0000,8519.0000
URY,*,*,8000.0000,9068.0000
URY,*,*,8500.0000,9549.0000
URY,*,*,9000.0000,10030.0000
URY,*,*,9500.0000,10580.0000
URY,*,*,10000.0000,11061.0000
URY,*,*,11000.0000,12229.0000
URY,*,*,12000.0000,13397.0000
URY,*,*,13000.0000,14564.0000
URY,*,*,14000.0000,15732.0000
URY,*,*,15000.0000,16900.0000
URY,*,*,16000.0000,17972.0000
URY,*,*,17000.0000,19044.0000
URY,*,*,18000.0000,20115.0000
URY,*,*,19000.0000,21187.0000
URY,*,*,20000.0000,22259.0000
URY,*,*,21000.0000,23331.0000
URY,*,*,22000.0000,24402.0000
URY,*,*,23000.0000,25474.0000
URY,*,*,24000.0000,26546.0000
URY,*,*,25000.0000,27617.0000
URY,*,*,26000.0000,28648.0000
URY,*,*,27000.0000,29678.0000
URY,*,*,28000.0000,30709.0000
URY,*,*,29000.0000,31739.0000
URY,*,*,30000.0000,32770.0000
URY,*,*,31000.0000,33800.0000
URY,*,*,32000.0000,34831.0000
URY,*,*,33000.0000,35861.0000
URY,*,*,34000.0000,36892.0000
URY,*,*,35000.0000,37922.0000
URY,*,*,36000.0000,38953.0000
URY,*,*,37000.0000,39983.0000
URY,*,*,38000.0000,41014.0000
URY,*,*,39000.0000,42044.0000
URY,*,*,40000.0000,43075.0000
URY,*,*,41000.0000,44105.0000
URY,*,*,42000.0000,45136.0000
URY,*,*,43000.0000,46166.0000
URY,*,*,44000.0000,47197.0000
URY,*,*,45000.0000,48227.0000
URY,*,*,46000.0000,49258.0000
URY,*,*,47000.0000,50288.0000
URY,*,*,48000.0000,51319.0000
URY,*,*,49000.0000,52349.0000
URY,*,*,50000.0000,53380.0000
USA,*,*,500.0000,1091.0000
USA,*,*,1000.0000,1091.0000
USA,*,*,2000.0000,1524.0000
USA,*,*,3000.0000,1845.0000
USA,*,*,4000.0000,2250.0000
USA,*,*,5000.0000,2693.0000
USA,*,*,6000.0000,2819.0000
USA,*,*,7000.0000,3278.0000
USA,*,*,8000.0000,3737.0000
USA,*,*,9000.0000,4196.0000
USA,*,*,10000.0000,4655.0000
USA,*,*,11000.0000,5114.0000
USA,*,*,12000.0000,5573.0000
USA,*,*,13000.0000,6032.0000
USA,*,*,14000.0000,6491.0000
USA,*,*,15000.0000,6950.0000
USA,*,*,16000.0000,7409.0000
USA,*,*,17000.0000,7868.0000
USA,*,*,18000.0000,8327.0000
USA,*,*,19000.0000,8786.0000
USA,*,*,20000.0000,9245.0000
USA,*,*,21000.0000,9704.0000
USA,*,*,22000.0000,10163.0000
USA,*,*,23000.0000,10622.0000
USA,*,*,24000.0000,11081.0000
USA,*,*,25000.0000,11540.0000
USA,*,*,26000.0000,11999.0000
USA,*,*,27000.0000,12458.0000
USA,*,*,28000.0000,12917.0000
USA,*,*,29000.0000,13376.0000
USA,*,*,30000.0000,13835.0000
USA,*,*,31000.0000,14294.0000
USA,*,*,32000.0000,14753.0000
USA,*,*,33000.0000,15212.0000
USA,*,*,34000.0000,15671.0000
USA,*,*,35000.0000,16130.0000
USA,*,*,36000.0000,16589.0000
USA,*,*,37000.0000,17048.0000
USA,*,*,38000.0000,17507.0000
USA,*,*,39000.0000,17966.0000
USA,*,*,40000.0000,18425.0000
USA,*,*,41000.0000,18884.0000
USA,*,*,42000.0000,19343.0000
USA,*,*,43000.0000,19802.0000
USA,*,*,44000.0000,20261.0000
USA,*,*,45000.0000,20720.0000
USA,*,*,46000.0000,21179.0000
USA,*,*,47000.0000,21638.0000
USA,*,*,48000.0000,22097.0000
USA,*,*,49000.0000,22556.0000
USA,*,*,50000.0000,23015.0000
VAT,*,*,500.0000,1992.0000
VAT,*,*,1000.0000,1992.0000
VAT,*,*,1500.0000,2267.0000
VAT,*,*,2000.0000,2611.0000
VAT,*,*,2500.0000,2954.0000
VAT,*,*,3000.0000,3366.0000
VAT,*,*,3500.0000,3710.0000
VAT,*,*,4000.0000,4122.0000
VAT,*,*,4500.0000,4534.0000
VAT,*,*,5000.0000,4946.0000
VAT,*,*,5500.0000,5359.0000
VAT,*,*,6000.0000,5771.0000
VAT,*,*,6500.0000,6183.0000
VAT,*,*,7000.0000,6595.0000
VAT,*,*,7500.0000,7007.0000
VAT,*,*,8000.0000,7420.0000
VAT,*,*,8500.0000,7832.0000
VAT,*,*,9000.0000,8244.0000
VAT,*,*,9500.0000,8656.0000
VAT,*,*,10000.0000,9068.0000
VAT,*,*,11000.0000,10030.0000
VAT,*,*,12000.0000,10992.0000
VAT,*,*,13000.0000,11954.0000
VAT,*,*,14000.0000,12916.0000
VAT,*,*,15000.0000,13877.0000
VAT,*,*,16000.0000,14757.0000
VAT,*,*,17000.0000,15636.0000
VAT,*,*,18000.0000,16515.0000
VAT,*,*,19000.0000,17395.0000
VAT,*,*,20000.0000,18274.0000
VAT,*,*,21000.0000,19154.0000
VAT,*,*,22000.0000,20033.0000
VAT,*,*,23000.0000,20912.0000
VAT,*,*,24000.0000,21792.0000
VAT,*,*,25000.0000,22671.0000
VAT,*,*,26000.0000,23523.0000
VAT,*,*,27000.0000,24375.0000
VAT,*,*,28000.0000,25227.0000
VAT,*,*,29000.0000,26079.0000
VAT,*,*,30000.0000,26930.0000
VAT,*,*,31000.0000,27782.0000
VAT,*,*,32000.0000,28634.0000
VAT,*,*,33000.0000,29486.0000
VAT,*,*,34000.0000,30338.0000
VAT,*,*,35000.0000,31190.0000
VAT,*,*,36000.0000,32042.0000
VAT,*,*,37000.0000,32894.0000
VAT,*,*,38000.0000,33745.0000
VAT,*,*,39000.0000,34597.0000
VAT,*,*,40000.0000,35449.0000
VAT,*,*,41000.0000,36301.0000
VAT,*,*,42000.0000,37153.0000
VAT,*,*,43000.0000,38005.0000
VAT,*,*,44000.0000,38857.0000
VAT,*,*,45000.0000,39709.0000
VAT,*,*,46000.0000,40560.0000
VAT,*,*,47000.0000,41412.0000
VAT,*,*,48000.0000,42264.0000
VAT,*,*,49000.0000,43116.0000
VAT,*,*,50000.0000,43968.0000
VEN,*,*,500.0000,1992.0000
VEN,*,*,1000.0000,1992.0000
VEN,*,*,1500.0000,2542.0000
VEN,*,*,2000.0000,3023.0000
VEN,*,*,2500.0000,3504.0000
VEN,*,*,3000.0000,3985.0000
VEN,*,*,3500.0000,4534.0000
VEN,*,*,4000.0000,5015.0000
VEN,*,*,4500.0000,5496.0000
VEN,*,*,5000.0000,6046.0000
VEN,*,*,5500.0000,6527.0000
VEN,*,*,6000.0000,7007.0000
VEN,*,*,6500.0000,7557.0000
VEN,*,*,7000.0000,8038.0000
VEN,*,*,7500.0000,8519.0000
VEN,*,*,8000.0000,9068.0000
VEN,*,*,8500.0000,9549.0000
VEN,*,*,9000.0000,10030.0000
VEN,*,*,9500.0000,10580.0000
VEN,*,*,10000.0000,11061.0000
VEN,*,*,11000.0000,12229.0000
VEN,*,*,12000.0000,13397.0000
VEN,*,*,13000.0000,14564.0000
VEN,*,*,14000.0000,15732.0000
VEN,*,*,15000.0000,16900.0000
VEN,*,*,16000.0000,17972.0000
VEN,*,*,17000.0000,19044.0000
VEN,*,*,18000.0000,20115.0000
VEN,*,*,19000.0000,21187.0000
VEN,*,*,20000.0000,22259.0000
VEN,*,*,21000.0000,23331.0000
VEN,*,*,22000.0000,24402.0000
VEN,*,*,23000.0000,25474.0000
VEN,*,*,24000.0000,26546.0000
VEN,*,*,25000.0000,27617.0000
VEN,*,*,26000.0000,28648.0000
VEN,*,*,27000.0000,29678.0000
VEN,*,*,28000.0000,30709.0000
VEN,*,*,29000.0000,31739.0000
VEN,*,*,30000.0000,32770.0000
VEN,*,*,31000.0000,33800.0000
VEN,*,*,32000.0000,34831.0000
VEN,*,*,33000.0000,35861.0000
VEN,*,*,34000.0000,36892.0000
VEN,*,*,35000.0000,37922.0000
VEN,*,*,36000.0000,38953.0000
VEN,*,*,37000.0000,39983.0000
VEN,*,*,38000.0000,41014.0000
VEN,*,*,39000.0000,42044.0000
VEN,*,*,40000.0000,43075.0000
VEN,*,*,41000.0000,44105.0000
VEN,*,*,42000.0000,45136.0000
VEN,*,*,43000.0000,46166.0000
VEN,*,*,44000.0000,47197.0000
VEN,*,*,45000.0000,48227.0000
VEN,*,*,46000.0000,49258.0000
VEN,*,*,47000.0000,50288.0000
VEN,*,*,48000.0000,51319.0000
VEN,*,*,49000.0000,52349.0000
VEN,*,*,50000.0000,53380.0000
VNM,*,*,500.0000,1168.0000
VNM,*,*,1000.0000,1168.0000
VNM,*,*,1500.0000,1443.0000
VNM,*,*,2000.0000,1649.0000
VNM,*,*,2500.0000,1924.0000
VNM,*,*,3000.0000,2130.0000
VNM,*,*,3500.0000,2405.0000
VNM,*,*,4000.0000,2611.0000
VNM,*,*,4500.0000,2885.0000
VNM,*,*,5000.0000,3092.0000
VNM,*,*,5500.0000,3366.0000
VNM,*,*,6000.0000,3641.0000
VNM,*,*,6500.0000,3916.0000
VNM,*,*,7000.0000,4191.0000
VNM,*,*,7500.0000,4397.0000
VNM,*,*,8000.0000,4672.0000
VNM,*,*,8500.0000,4946.0000
VNM,*,*,9000.0000,5221.0000
VNM,*,*,9500.0000,5496.0000
VNM,*,*,10000.0000,5771.0000
VNM,*,*,11000.0000,6389.0000
VNM,*,*,12000.0000,7007.0000
VNM,*,*,13000.0000,7626.0000
VNM,*,*,14000.0000,8244.0000
VNM,*,*,15000.0000,8862.0000
VNM,*,*,16000.0000,9419.0000
VNM,*,*,17000.0000,9975.0000
VNM,*,*,18000.0000,10532.0000
VNM,*,*,19000.0000,11088.0000
VNM,*,*,20000.0000,11645.0000
VNM,*,*,21000.0000,12201.0000
VNM,*,*,22000.0000,12758.0000
VNM,*,*,23000.0000,13314.0000
VNM,*,*,24000.0000,13871.0000
VNM,*,*,25000.0000,14427.0000
VNM,*,*,26000.0000,14970.0000
VNM,*,*,27000.0000,15512.0000
VNM,*,*,28000.0000,16055.0000
VNM,*,*,29000.0000,16598.0000
VNM,*,*,30000.0000,17141.0000
VNM,*,*,31000.0000,17683.0000
VNM,*,*,32000.0000,18226.0000
VNM,*,*,33000.0000,18769.0000
VNM,*,*,34000.0000,19312.0000
VNM,*,*,35000.0000,19854.0000
VNM,*,*,36000.0000,20397.0000
VNM,*,*,37000.0000,20940.0000
VNM,*,*,38000.0000,21482.0000
VNM,*,*,39000.0000,22025.0000
VNM,*,*,40000.0000,22568.0000
VNM,*,*,41000.0000,23111.0000
VNM,*,*,42000.0000,23653.0000
VNM,*,*,43000.0000,24196.0000
VNM,*,*,44000.0000,24739.0000
